"","Study_ID","Site_ID","broad_outcome","detailed_outcome","is_subset","Highest_taxonomic_resolution","disturbance_type","comparison_type","disturbance_av","control_av","dist_var","control_var","var_type","dist_n","control_n","above_below","perc_during_dist","perc_annual_dist","time_after_dist_end","Functional_group_size","Country","exp_obs","before_after","controlled","blocked","paired","randomized","Validity","lat","lon","trophic_to_use","exoskeleton","study_year","geary_test","lnrr_laj","v_lnrr_laj","yi","vi","rr_diff","sei","e_n","inv_n_tilda","sqrt_inv_n_tilda","aridity"
"348","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Aphelenchus","drought","undisturbed vs disturbed",0.43,0.11,0.31,0.05,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",1.41549298122326,0.250806724170793,1.36330484289519,0.242117323488089,0.0521881383280665,0.49205418755264,6,0.666666666666667,0.816496580927726,0.4745
"349","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Aporcelaimellus","drought","undisturbed vs disturbed",0.5,0.14,0.19,0.05,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",1.27577383907819,0.0916814685473645,1.27296567581289,0.0906503401360544,0.00280816326530609,0.301081949203293,6,0.666666666666667,0.816496580927726,0.4745
"350","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Cephalobus","drought","undisturbed vs disturbed",0.16,0.18,0.08,0.12,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.150190443063791,0.238704561042524,-0.117783035656383,0.231481481481481,0.0324074074074075,0.481125224324688,6,0.666666666666667,0.816496580927726,0.4745
"351","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Cervidellus","drought","undisturbed vs disturbed",5.52,6.89,2.4,2.22,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.207490033293344,0.0989095755297413,-0.221693224736563,0.0976175616630256,0.0142031914432194,0.312438092528785,6,0.666666666666667,0.816496580927726,0.4745
"352","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Discolaimium","drought","undisturbed vs disturbed",0.3,0.32,0.2,0.14,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.0223654887301638,0.218454876390831,-0.0645385211375712,0.211950231481482,0.0421730324074074,0.46038052899909,6,0.666666666666667,0.816496580927726,0.4745
"353","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Ditylenchus","drought","undisturbed vs disturbed",0.07,0.17,0.06,0.29,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",-1.24985998242175,1.46513383984769,-0.887303195000903,1.21490949320905,0.362556787420851,1.10222932877376,6,0.666666666666667,0.816496580927726,0.4745
"354","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Eudorylaimus","drought","undisturbed vs disturbed",0.15,0.26,0.2,0.16,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",-0.316866411431654,0.810600505672911,-0.550046336919272,0.71882533420995,0.233179925487618,0.847835676419641,6,0.666666666666667,0.816496580927726,0.4745
"355","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Leptonchus","drought","undisturbed vs disturbed",1.78,1.6,0.71,0.94,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",0.0756007577353191,0.172098612192033,0.106609735058258,0.168086212020789,0.0310089773229391,0.409983185046397,6,0.666666666666667,0.816496580927726,0.4745
"356","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Microdorylaimus","drought","undisturbed vs disturbed",1.96,1.58,0.32,0.32,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",0.21312570832457,0.0226246837352355,0.21551962620355,0.0225582092134651,0.00239391787898019,0.150193905380562,6,0.666666666666667,0.816496580927726,0.4745
"357","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Microlaimus","drought","undisturbed vs disturbed",0.13,0.54,0.12,0.79,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",-1.63873295995011,1.14485333918782,-1.42403468910274,0.997443878972844,0.214698270847369,0.998721121721596,6,0.666666666666667,0.816496580927726,0.4745
"358","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Monhystendae","drought","undisturbed vs disturbed",0.08,0.21,0.13,0.24,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",-0.742663804206852,1.55666182305857,-0.965080896043587,1.3155824829932,0.222417091836735,1.1469884406537,6,0.666666666666667,0.816496580927726,0.4745
"359","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Plectus","drought","undisturbed vs disturbed",0.48,0.11,0.23,0.13,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",1.27879015137092,0.597750281127869,1.47330573810952,0.542098303106826,0.194515586738598,0.736273253016043,6,0.666666666666667,0.816496580927726,0.4745
"360","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Pungentus","drought","undisturbed vs disturbed",0.08,0.05,0.14,0.09,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",0.440420295912403,2.65295850694444,0.470003629245735,2.10083333333333,0.029583333333333,1.44942517341646,6,0.666666666666667,0.816496580927726,0.4745
"361","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Seinura","drought","undisturbed vs disturbed",0.16,0.13,0.09,0.04,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",0.244594647076075,0.140056829477484,0.207639364778245,0.137026935404339,0.0369552822978303,0.370171494586414,6,0.666666666666667,0.816496580927726,0.4745
"362","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Thonus","drought","undisturbed vs disturbed",0.31,0.27,0.12,0.25,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",0.0202345205290283,0.356768773490307,0.138150338480817,0.335727577630945,0.117915817951789,0.579420035579496,6,0.666666666666667,0.816496580927726,0.4745
"363","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Tylenchorhynchidae","drought","undisturbed vs disturbed",0.79,1.03,0.46,0.76,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.299513663706822,0.30592421759303,-0.265281135762614,0.294497208855355,0.034232527944208,0.542675970405319,6,0.666666666666667,0.816496580927726,0.4745
"364","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Wilsonema","drought","undisturbed vs disturbed",0.13,0.37,0.16,0.23,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",-0.857905312025889,0.701621915377251,-1.04596855518269,0.633735446625259,0.188063243156798,0.796075025751505,6,0.666666666666667,0.816496580927726,0.4745
"365","Williams_2014a","Williams_2014a_1","abundance",NA,TRUE,"Carabidae","drought","undisturbed vs disturbed",18.76456876,39.65034965,2.284382284,4.56876457,"SE",30,30,NA,-33,-33,NA,NA,"USA","experimental",FALSE,TRUE,FALSE,FALSE,FALSE,"Medium validity",35.951883,-84.272722,NA,"yes",2014,"pass",-0.747357661695934,0.0281965063170696,-0.748129315211958,0.0280975247304976,0.000771653516024928,0.167623162869866,60,0.0666666666666667,0.258198889747161,0.9366
"366","Williams_2014a","Williams_2014a_1","abundance",NA,TRUE,"Carabidae","precip_inc","undisturbed vs disturbed",49.04215602,39.65034965,8.797777565,4.56876457,"SE",30,30,NA,33,33,NA,NA,"USA","experimental",FALSE,TRUE,FALSE,FALSE,FALSE,"Medium validity",35.951883,-84.272722,NA,"yes",2014,"pass",0.222032705150669,0.0457616338566531,0.212580488727233,0.0454586505453202,0.00945221642343608,0.213210343429488,60,0.0666666666666667,0.258198889747161,0.9366
"367","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Mesofauna","drought","undisturbed vs disturbed",52.5,44.16666667,11.66666667,4.166666667,"SE",43,43,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.193084188602628,0.058912145981206,0.172842812763939,0.0582826804778244,0.0202413758386893,0.241418061623037,86,0.0465116279069767,0.215665546406877,0.4913
"368","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Mesofauna","drought","undisturbed vs disturbed",42.6035503,35.50295858,8.520710059,4.26035503,"SE",43,43,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,"decomposer","yes",2021,"pass",0.195121556881797,0.0548518399931468,0.182321556887844,0.0543999999933151,0.0127999999939536,0.233238075779481,86,0.0465116279069767,0.215665546406877,0.4913
"369","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Mesofauna","drought","undisturbed vs disturbed",8.129032258,6.548387097,1.129032258,0.677419355,"SE",43,43,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,"predator","yes",2021,"pass",0.220517397263066,0.0301133272243481,0.216223108427217,0.0299916692380844,0.00429428883584948,0.17318103024894,86,0.0465116279069767,0.215665546406877,0.4913
"370","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Mesofauna","drought","undisturbed vs disturbed",57.27810651,40.23668639,11.36094675,7.573964497,"SE",43,43,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,"decomposer","yes",2021,"pass",0.355093813692344,0.0754749068661788,0.353139289139288,0.0747741010103267,0.00195452455305578,0.273448534481951,86,0.0465116279069767,0.215665546406877,0.4913
"371","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Mesofauna","drought","undisturbed vs disturbed",24.83870968,12.41935484,6.096774194,2.258064516,"SE",43,43,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,"predator","yes",2021,"pass",0.706742221885786,0.0944864438759197,0.693147180559945,0.0933057851097263,0.0135950413258409,0.305459956638716,86,0.0465116279069767,0.215665546406877,0.4913
"372","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Mesofauna","drought","undisturbed vs disturbed",13.23353293,13.62275449,1.946107784,2.724550898,"SE",43,43,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.0381743883198559,0.0621432217685507,-0.0289875371107441,0.0616262975817768,0.00918685120911173,0.248246445255067,86,0.0465116279069767,0.215665546406877,0.4913
"373","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Mesofauna","drought","undisturbed vs disturbed",12.34939759,12.95180723,1.506024096,1.807228916,"SE",43,43,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,"decomposer","yes",2021,"pass",-0.049926991024871,0.0344921486189887,-0.0476280491022438,0.0343420837127899,0.00229894192262721,0.185316172291546,86,0.0465116279069767,0.215665546406877,0.4913
"374","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Mesofauna","drought","undisturbed vs disturbed",0.967741935,0.870967742,0.193548387,0.096774194,"SE",43,43,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,"predator","yes",2021,"pass",0.119187675520881,0.052783783074012,0.105360515083752,0.052345679125743,0.0138271604371286,0.22879178115864,86,0.0465116279069767,0.215665546406877,0.4913
"375","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Mesofauna","drought","undisturbed vs disturbed",39.7005988,32.30538922,5.449101796,5.449101796,"SE",43,43,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.201326082525328,0.0475811552797234,0.206132205475534,0.0472900621238574,0.00480612295020649,0.217462783307529,86,0.0465116279069767,0.215665546406877,0.4913
"376","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Mesofauna","drought","undisturbed vs disturbed",34.03614458,25.60240964,5.120481928,4.819277108,"SE",43,43,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,"decomposer","yes",2021,"pass",0.27833676881943,0.0585073935482759,0.284736562215111,0.0580654650909931,0.00639979339568081,0.240967767742894,86,0.0465116279069767,0.215665546406877,0.4913
"377","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Mesofauna","drought","undisturbed vs disturbed",5.419354839,6.774193548,1.064516129,0.967741935,"SE",43,43,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,"predator","yes",2021,"pass",-0.214055540993612,0.0594686550033208,-0.223143551203495,0.0589923469142273,0.00908801020988334,0.242883401891169,86,0.0465116279069767,0.215665546406877,0.4913
"378","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Mesofauna","drought","undisturbed vs disturbed",25,25.90361446,4.518072289,6.325301205,"SE",43,43,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,"decomposer","yes",2021,"pass",-0.0489897194259281,0.0934431097808329,-0.0355066885406307,0.0922875888382096,0.0134830308852974,0.303788724014256,86,0.0465116279069767,0.215665546406877,0.4913
"379","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Mesofauna","drought","undisturbed vs disturbed",7.161290323,8.322580645,1.548387097,1.838709677,"SE",43,43,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,"predator","yes",2021,"pass",-0.151312560708801,0.0967016057364325,-0.1502822029714,0.0955596198008388,0.00103035773740182,0.309127190329222,86,0.0465116279069767,0.215665546406877,0.4913
"380","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Oribatida","drought","undisturbed vs disturbed",3.919821826,2.76169265,1.425389755,0.801781737,"SE",43,43,NA,-30,-30,0,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.374174531564204,0.222665974958301,0.350202429482492,0.216518605787664,0.0239721020817126,0.465315598048963,86,0.0465116279069767,0.215665546406877,0.4913
"381","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Oribatida","drought","undisturbed vs disturbed",8.730512249,9.175946548,1.692650334,2.138084633,"SE",43,43,NA,-30,-30,92,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.0581140194220279,0.0929721998001447,-0.0497615096224506,0.0918820291794031,0.00835250979957726,0.303120486241697,86,0.0465116279069767,0.215665546406877,0.4913
"382","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Oribatida","drought","undisturbed vs disturbed",26.45879733,16.30289532,4.721603563,2.494432071,"SE",43,43,NA,-30,-30,274,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.488463061696866,0.0556460333243493,0.484245986240091,0.0552554952423358,0.00421707545677491,0.235064874539638,86,0.0465116279069767,0.215665546406877,0.4913
"383","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Oribatida","drought","undisturbed vs disturbed",18.17371938,16.92650334,3.296213808,3.474387528,"SE",43,43,NA,-30,-30,594,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.0664774406864883,0.0757432989048528,0.0710959219269967,0.0750289655121406,0.00461848124050838,0.273914157195536,86,0.0465116279069767,0.215665546406877,0.4913
"384","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Psocoptera","drought","undisturbed vs disturbed",0.008928571,0.111607143,NA,0.0625,"SE",43,43,NA,-30,-30,0,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,NA,-2.65568657799162,0.392590968609916,-2.52572869358826,NA,0.129957884403362,NA,86,0.0465116279069767,0.215665546406877,0.4913
"385","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Psocoptera","drought","undisturbed vs disturbed",1.200892857,1.236607143,0.263392857,0.40178571,"SE",43,43,NA,-30,-30,92,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.0580362856633338,0.157036976036189,-0.029306126819982,0.153672365531598,0.0287301588433517,0.392010670175695,86,0.0465116279069767,0.215665546406877,0.4913
"386","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Psocoptera","drought","undisturbed vs disturbed",0.334821429,0.066964286,0.120535714,0.03125,"SE",43,43,NA,-30,-30,274,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",1.56534902101464,0.36343360483302,1.60943790944743,0.347377774973231,0.0440888884327917,0.589387627095472,86,0.0465116279069767,0.215665546406877,0.4913
"387","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Psocoptera","drought","undisturbed vs disturbed",1.133928571,1.482142857,0.276785714,0.39285714,"SE",43,43,NA,-30,-30,594,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.273138107802106,0.131960565711312,-0.267800702179519,0.12983904941771,0.0053374056225865,0.360331860120237,86,0.0465116279069767,0.215665546406877,0.4913
"388","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Thysanoptera","drought","undisturbed vs disturbed",0.091106291,0.156182213,NA,0.065075922,"SE",43,43,NA,-30,-30,0,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,NA,-0.598959939956011,0.235551044641799,-0.538996499818004,NA,0.059963440138007,NA,86,0.0465116279069767,0.215665546406877,0.4913
"389","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Thysanoptera","drought","undisturbed vs disturbed",2.088937093,1.99132321,0.553145336,0.670281996,"SE",43,43,NA,-30,-30,92,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.0262646612172836,0.187856531358143,0.0478560212527274,0.183418160255131,0.0215913600354438,0.428273464336901,86,0.0465116279069767,0.215665546406877,0.4913
"390","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Thysanoptera","drought","undisturbed vs disturbed",0.650759219,0.943600868,0.162689805,0.273318872,"SE",43,43,NA,-30,-30,274,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.382263616232498,0.149136489021677,-0.37156355690938,0.146400119030403,0.010700059323118,0.382622684939619,86,0.0465116279069767,0.215665546406877,0.4913
"391","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Thysanoptera","drought","undisturbed vs disturbed",1.119305857,0.429501085,0.559652928,0.091106291,"SE",43,43,NA,-30,-30,594,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",1.06034202934294,0.311126555073557,0.957839734001909,0.294995408424523,0.102502295341033,0.543134797655723,86,0.0465116279069767,0.215665546406877,0.4913
"392","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Diplopoda","drought","undisturbed vs disturbed",0.00607595,0.009113924,NA,0.002025316,"SE",43,43,NA,-30,-30,0,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,NA,-0.403314230378648,0.104397086540428,-0.405464998385948,NA,0.00215076800730002,NA,86,0.0465116279069767,0.215665546406877,0.4913
"393","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Diplopoda","drought","undisturbed vs disturbed",0.0556962,0.094177215,0.026329114,0.038481013,"SE",43,43,NA,-30,-30,92,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.497008663898139,0.40988020293191,-0.525266351359202,0.390426817047824,0.028257687461063,0.624841433523597,86,0.0465116279069767,0.215665546406877,0.4913
"394","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Diplopoda","drought","undisturbed vs disturbed",0.01924051,0.08,0.010126582,0.040506329,"SE",43,43,NA,-30,-30,274,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-1.41468917293697,0.568992031567827,-1.42500868251113,0.533377359478385,0.0103195095741548,0.730326885359142,86,0.0465116279069767,0.215665546406877,0.4913
"395","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Diplopoda","drought","undisturbed vs disturbed",0.22886076,0.262278481,0.075949367,0.072911392,"SE",43,43,NA,-30,-30,594,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.119867912250081,0.191934899921747,-0.1362930601666,0.187409707377301,0.0164251479165186,0.432908428397162,86,0.0465116279069767,0.215665546406877,0.4913
"396","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Entomobryomorpha","drought","undisturbed vs disturbed",0.485651214,0.684326711,0.198675497,0.264900662,"SE",43,43,NA,-30,-30,0,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.334189021514539,0.329814539424642,-0.342944751658209,0.317199284739557,0.00875573014367004,0.563204478621714,86,0.0465116279069767,0.215665546406877,0.4913
"397","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Entomobryomorpha","drought","undisturbed vs disturbed",0.353200883,0.331125828,0.088300221,0.132450331,"SE",43,43,NA,-30,-30,92,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.0157885209898743,0.22987656234311,0.0645385205713212,0.222499999870706,0.0487499995814469,0.471699056465779,86,0.0465116279069767,0.215665546406877,0.4913
"398","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Entomobryomorpha","drought","undisturbed vs disturbed",4.657836645,6.026490066,1.103752759,1.942604857,"SE",43,43,NA,-30,-30,274,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.281489954720932,0.163546542790778,-0.257613661583853,0.16005913814099,0.023876293137079,0.400073915846797,86,0.0465116279069767,0.215665546406877,0.4913
"399","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Entomobryomorpha","drought","undisturbed vs disturbed",2.626931567,6.203090508,1.059602649,2.693156733,"SE",43,43,NA,-30,-30,594,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.87213004890014,0.366699231826232,-0.859231176391554,0.351198493629299,0.0128988725085859,0.59262002466108,86,0.0465116279069767,0.215665546406877,0.4913
"400","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Poduromorpha","drought","undisturbed vs disturbed",0.05106383,0.05106383,0.012765957,0.025531915,"SE",43,43,NA,-30,-30,0,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.0937500024479166,0.329101557451172,0,0.312499995104167,0.0937500024479166,0.559016989995981,86,0.0465116279069767,0.215665546406877,0.4913
"401","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Poduromorpha","drought","undisturbed vs disturbed",0.017021277,0.008510638,0.008510638,0.012765957,"SE",43,43,NA,-30,-30,92,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"fail",-0.306852775377554,3.78124996695313,0.693147239309946,2.499999970625,1.0000000146875,1.581138820795,86,0.0465116279069767,0.215665546406877,0.4913
"402","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Poduromorpha","drought","undisturbed vs disturbed",0.306382979,0.49787234,0.080851064,0.178723404,"SE",43,43,NA,-30,-30,274,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",-0.515120436227554,0.203863667875463,-0.485507814024222,0.198499936099639,0.0296126222033315,0.445533316486701,86,0.0465116279069767,0.215665546406877,0.4913
"403","Homet_2021a","Homet_2021a_2","abundance",NA,TRUE,"Poduromorpha","drought","undisturbed vs disturbed",1.072340426,1.008510638,0.561702128,0.34893617,"SE",43,43,NA,-30,-30,594,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,"pass",0.138702075604713,0.416489812878109,0.0613689471081589,0.394086577660096,0.0773331284965546,0.627763154111561,86,0.0465116279069767,0.215665546406877,0.4913
